"bulk_density","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3409,0,0.049326,0,-2.7096e-12,0.090716,0,1.6294e+09,3.8367e+05,1.6298e+09,1597.6,0.024253,0.038013,3420.7,4.2258e+18,3.5e-05,3.8713e-09,0.037639,-24.093,-6.4835e+06,2941.2,6.7932e-14,10,1.1104e+20,0.039363,1,52000,0,52000,0
3408.9,0,0.049304,0,-1.2672e-13,0.091463,0,1.6226e+09,3.8455e+05,1.623e+09,1597.2,0.02447,0.038669,3420.6,4.2201e+18,3.5e-05,3.9378e-09,0.038269,-24.362,-6.4658e+06,2940.6,6.9759e-14,10,1.1015e+20,0.040022,1,52200,0,52200,0
3408.7,0,0.049282,0,2.4561e-12,0.09221,0,1.6158e+09,3.8542e+05,1.6161e+09,1596.8,0.024688,0.039325,3420.6,4.2144e+18,3.5e-05,4.0043e-09,0.038898,-24.631,-6.4481e+06,2940,7.1586e-14,10,1.0927e+20,0.04068,1,52400,0,52400,0
3408.6,0,0.04926,0,1.4075e-12,0.092958,0,1.6089e+09,3.8624e+05,1.6093e+09,1596.5,0.024902,0.039984,3420.5,4.2089e+18,3.5e-05,4.0712e-09,0.039529,-24.901,-6.4302e+06,2939.4,7.3436e-14,10,1.0841e+20,0.041342,1,52600,0,52600,0
3408.4,0,0.049237,0,-3.2725e-12,0.093707,0,1.6021e+09,3.8701e+05,1.6025e+09,1596.1,0.025114,0.040647,3420.5,4.2035e+18,3.5e-05,4.1384e-09,0.040163,-25.172,-6.412e+06,2938.8,7.5309e-14,10,1.076e+20,0.042007,1,52800,0,52800,0
3408.2,0,0.049214,0,-7.9525e-12,0.094456,0,1.5953e+09,3.8778e+05,1.5957e+09,1595.8,0.025326,0.041309,3420.4,4.1982e+18,3.5e-05,4.2055e-09,0.040796,-25.442,-6.3937e+06,2938.2,7.7181e-14,10,1.0678e+20,0.042672,1,53000,0,53000,0
3408.1,0,0.049191,0,-8.6407e-12,0.095205,0,1.5885e+09,3.8852e+05,1.5889e+09,1595.4,0.025535,0.041974,3420.4,4.1929e+18,3.5e-05,4.273e-09,0.041431,-25.714,-6.3753e+06,2937.6,7.9066e-14,10,1.0599e+20,0.043339,1,53200,0,53200,0
3407.9,0,0.049168,0,-2.6758e-12,0.095952,0,1.5817e+09,3.8921e+05,1.5821e+09,1595,0.02574,0.042643,3420.4,4.1879e+18,3.5e-05,4.3408e-09,0.042068,-25.986,-6.3566e+06,2936.9,8.0972e-14,10,1.0525e+20,0.04401,1,53400,0,53400,0
3407.8,0,0.049145,0,3.289e-12,0.096699,0,1.5748e+09,3.8991e+05,1.5752e+09,1594.7,0.025945,0.043312,3420.3,4.1828e+18,3.5e-05,4.4086e-09,0.042705,-26.258,-6.3378e+06,2936.3,8.2877e-14,10,1.045e+20,0.044681,1,53600,0,53600,0
3407.6,0,0.049121,0,8.407e-12,0.097447,0,1.568e+09,3.9059e+05,1.5684e+09,1594.3,0.026149,0.043983,3420.3,4.1778e+18,3.5e-05,4.4766e-09,0.043343,-26.531,-6.3189e+06,2935.7,8.4793e-14,10,1.0376e+20,0.045353,1,53800,0,53800,0
3407.5,0,0.049097,0,1.0984e-11,0.098196,0,1.5612e+09,3.9123e+05,1.5616e+09,1593.9,0.026349,0.044658,3420.2,4.173e+18,3.5e-05,4.545e-09,0.043984,-26.805,-6.2997e+06,2935.1,8.674e-14,10,1.0307e+20,0.04603,1,54000,0,54000,0
3407.3,0,0.049073,0,1.3562e-11,0.098945,0,1.5544e+09,3.9187e+05,1.5548e+09,1593.6,0.026549,0.045333,3420.2,4.1682e+18,3.5e-05,4.6135e-09,0.044625,-27.079,-6.2804e+06,2934.5,8.8688e-14,10,1.0238e+20,0.046707,1,54200,0,54200,0
3407.1,0,0.049049,0,1.4593e-11,0.099694,0,1.5476e+09,3.925e+05,1.548e+09,1593.2,0.026748,0.046009,3420.2,4.1635e+18,3.5e-05,4.682e-09,0.045266,-27.353,-6.2611e+06,2933.9,9.0639e-14,10,1.017e+20,0.047384,1,54400,0,54400,0
3407,0,0.049024,0,4.8018e-12,0.10044,0,1.5408e+09,3.9303e+05,1.5412e+09,1592.8,0.026942,0.04669,3420.1,4.1589e+18,3.5e-05,4.7511e-09,0.04591,-27.628,-6.2414e+06,2933.3,9.2619e-14,10,1.0106e+20,0.048067,1,54600,0,54600,0
3406.8,0,0.049,0,-4.9897e-12,0.10119,0,1.534e+09,3.9356e+05,1.5344e+09,1592.5,0.027137,0.047371,3420.1,4.1544e+18,3.5e-05,4.8201e-09,0.046554,-27.903,-6.2216e+06,2932.7,9.4599e-14,10,1.0042e+20,0.048749,1,54800,0,54800,0
3406.7,0,0.048975,0,-1.4781e-11,0.10194,0,1.5271e+09,3.9409e+05,1.5275e+09,1592.1,0.027331,0.048053,3420,4.1499e+18,3.5e-05,4.8891e-09,0.047197,-28.179,-6.2019e+06,2932,9.6578e-14,10,9.978e+19,0.049431,1,55000,0,55000,0
3406.5,0,0.04895,0,-1.1451e-11,0.10269,0,1.5203e+09,3.9456e+05,1.5207e+09,1591.7,0.027521,0.048739,3420,4.1456e+18,3.5e-05,4.9588e-09,0.047844,-28.455,-6.1817e+06,2931.4,9.8589e-14,10,9.9188e+19,0.050119,1,55200,0,55200,0
3406.4,0,0.048925,0,-8.121e-12,0.10343,0,1.5135e+09,3.9502e+05,1.5139e+09,1591.4,0.02771,0.049426,3419.9,4.1413e+18,3.5e-05,5.0284e-09,0.048491,-28.732,-6.1614e+06,2930.8,1.006e-13,10,9.8595e+19,0.050807,1,55400,0,55400,0
3406.2,0,0.048899,0,-4.7909e-12,0.10418,0,1.5067e+09,3.9548e+05,1.5071e+09,1591,0.027899,0.050113,3419.9,4.137e+18,3.5e-05,5.098e-09,0.049137,-29.009,-6.1412e+06,2930.2,1.0261e-13,10,9.8003e+19,0.051494,1,55600,0,55600,0
3406.1,0,0.048874,0,1.0199e-12,0.10493,0,1.4999e+09,3.959e+05,1.5003e+09,1590.6,0.028084,0.050805,3419.9,4.1329e+18,3.5e-05,5.1681e-09,0.049786,-29.286,-6.1206e+06,2929.6,1.0465e-13,10,9.7447e+19,0.052187,1,55800,0,55800,0
3405.9,0,0.048848,0,7.185e-12,0.10568,0,1.4931e+09,3.9631e+05,1.4935e+09,1590.3,0.028269,0.051497,3419.8,4.1289e+18,3.5e-05,5.2382e-09,0.050435,-29.565,-6.0999e+06,2929,1.0669e-13,10,9.6896e+19,0.052879,1,56000,0,56000,0
3405.8,0,0.048822,0,1.335e-11,0.10642,0,1.4863e+09,3.9672e+05,1.4867e+09,1589.9,0.028453,0.052189,3419.8,4.1248e+18,3.5e-05,5.3084e-09,0.051084,-29.843,-6.0792e+06,2928.4,1.0872e-13,10,9.6345e+19,0.053572,1,56200,0,56200,0
3405.7,0,0.048796,0,1.0132e-11,0.10717,0,1.4795e+09,3.971e+05,1.4799e+09,1589.5,0.028634,0.052885,3419.7,4.121e+18,3.5e-05,5.379e-09,0.051735,-30.122,-6.0582e+06,2927.7,1.1078e-13,10,9.5822e+19,0.054269,1,56400,0,56400,0
3405.5,0,0.04877,0,3.7867e-12,0.10792,0,1.4726e+09,3.9746e+05,1.473e+09,1589.2,0.028814,0.053583,3419.7,4.1171e+18,3.5e-05,5.4496e-09,0.052387,-30.401,-6.037e+06,2927.1,1.1285e-13,10,9.5308e+19,0.054966,1,56600,0,56600,0
3405.4,0,0.048743,0,-2.5588e-12,0.10866,0,1.4658e+09,3.9783e+05,1.4662e+09,1588.8,0.028994,0.054281,3419.7,4.1133e+18,3.5e-05,5.5203e-09,0.053038,-30.68,-6.0159e+06,2926.5,1.1492e-13,10,9.4795e+19,0.055664,1,56800,0,56800,0
3405.2,0,0.048717,0,-5.7859e-12,0.10941,0,1.459e+09,3.9818e+05,1.4594e+09,1588.4,0.029171,0.054981,3419.6,4.1096e+18,3.5e-05,5.5913e-09,0.053691,-30.96,-5.9944e+06,2925.9,1.17e-13,10,9.4303e+19,0.056365,1,57000,0,57000,0
3405.1,0,0.04869,0,-7.1417e-12,0.11015,0,1.4522e+09,3.9851e+05,1.4526e+09,1588,0.029347,0.055684,3419.6,4.106e+18,3.5e-05,5.6625e-09,0.054344,-31.241,-5.9728e+06,2925.3,1.1909e-13,10,9.3823e+19,0.057068,1,57200,0,57200,0
3404.9,0,0.048663,0,-8.4976e-12,0.1109,0,1.4454e+09,3.9884e+05,1.4458e+09,1587.7,0.029522,0.056387,3419.5,4.1023e+18,3.5e-05,5.7337e-09,0.054997,-31.522,-5.9512e+06,2924.7,1.2118e-13,10,9.3343e+19,0.05777,1,57400,0,57400,0
3404.8,0,0.048636,0,-7.6724e-12,0.11164,0,1.4386e+09,3.9915e+05,1.439e+09,1587.3,0.029696,0.057092,3419.5,4.0988e+18,3.5e-05,5.8052e-09,0.055652,-31.803,-5.9294e+06,2924,1.2329e-13,10,9.2879e+19,0.058475,1,57600,0,57600,0
3404.6,0,0.048609,0,-4.6661e-12,0.11239,0,1.4318e+09,3.9945e+05,1.4322e+09,1586.9,0.029867,0.057799,3419.5,4.0954e+18,3.5e-05,5.8769e-09,0.056307,-32.085,-5.9074e+06,2923.4,1.254e-13,10,9.243e+19,0.059182,1,57800,0,57800,0
3404.5,0,0.048582,0,-1.6598e-12,0.11313,0,1.425e+09,3.9975e+05,1.4254e+09,1586.6,0.030038,0.058507,3419.4,4.0919e+18,3.5e-05,5.9486e-09,0.056962,-32.366,-5.8854e+06,2922.8,1.2752e-13,10,9.1981e+19,0.059889,1,58000,0,58000,0
3404.4,0,0.048554,0,1.3568e-12,0.11388,0,1.4182e+09,4.0004e+05,1.4186e+09,1586.2,0.030208,0.059216,3419.4,4.0886e+18,3.5e-05,6.0204e-09,0.057618,-32.649,-5.8632e+06,2922.2,1.2964e-13,10,9.1542e+19,0.060598,1,58200,0,58200,0
3404.2,0,0.048526,0,4.3904e-12,0.11462,0,1.4113e+09,4.0031e+05,1.4118e+09,1585.8,0.030376,0.059928,3419.3,4.0853e+18,3.5e-05,6.0926e-09,0.058274,-32.932,-5.8407e+06,2921.6,1.3178e-13,10,9.1121e+19,0.061309,1,58400,0,58400,0
3404.1,0,0.048499,0,7.424e-12,0.11536,0,1.4045e+09,4.0058e+05,1.405e+09,1585.4,0.030543,0.060641,3419.3,4.0821e+18,3.5e-05,6.1647e-09,0.058931,-33.215,-5.8183e+06,2921,1.3391e-13,10,9.07e+19,0.062021,1,58600,0,58600,0
3403.9,0,0.048471,0,8.577e-12,0.11611,0,1.3977e+09,4.0085e+05,1.3981e+09,1585.1,0.030709,0.061354,3419.3,4.0789e+18,3.5e-05,6.237e-09,0.059588,-33.498,-5.7957e+06,2920.3,1.3606e-13,10,9.0285e+19,0.062734,1,58800,0,58800,0
3403.8,0,0.048443,0,4.0881e-12,0.11685,0,1.3909e+09,4.0109e+05,1.3913e+09,1584.7,0.030873,0.062071,3419.2,4.0758e+18,3.5e-05,6.3096e-09,0.060246,-33.782,-5.7728e+06,2919.7,1.3821e-13,10,8.9889e+19,0.063449,1,59000,0,59000,0
3403.6,0,0.048414,0,-4.0081e-13,0.11759,0,1.3841e+09,4.0134e+05,1.3845e+09,1584.3,0.031037,0.062788,3419.2,4.0728e+18,3.5e-05,6.3822e-09,0.060904,-34.066,-5.75e+06,2919.1,1.4037e-13,10,8.9494e+19,0.064165,1,59200,0,59200,0
3403.5,0,0.048386,0,-4.3579e-12,0.11833,0,1.3773e+09,4.0158e+05,1.3777e+09,1583.9,0.0312,0.063505,3419.1,4.0697e+18,3.5e-05,6.4549e-09,0.061562,-34.35,-5.7271e+06,2918.5,1.4253e-13,10,8.9101e+19,0.064882,1,59400,0,59400,0
3403.4,0,0.048357,0,-4.5924e-12,0.11907,0,1.3705e+09,4.0181e+05,1.3709e+09,1583.6,0.03136,0.064226,3419.1,4.0668e+18,3.5e-05,6.528e-09,0.062221,-34.636,-5.7038e+06,2917.9,1.4471e-13,10,8.8729e+19,0.065602,1,59600,0,59600,0
3403.2,0,0.048329,0,-4.8269e-12,0.11982,0,1.3637e+09,4.0203e+05,1.3641e+09,1583.2,0.03152,0.064947,3419,4.0639e+18,3.5e-05,6.601e-09,0.06288,-34.921,-5.6805e+06,2917.2,1.4688e-13,10,8.8356e+19,0.066321,1,59800,0,59800,0
3403.1,0,0.0483,0,-5.0613e-12,0.12056,0,1.3569e+09,4.0225e+05,1.3573e+09,1582.8,0.03168,0.065669,3419,4.061e+18,3.5e-05,6.6741e-09,0.063539,-35.206,-5.6572e+06,2916.6,1.4906e-13,10,8.7984e+19,0.067041,1,60000,0,60000,0
3403,0,0.048271,0,-1.8297e-12,0.1213,0,1.3501e+09,4.0246e+05,1.3505e+09,1582.4,0.031837,0.066394,3419,4.0583e+18,3.5e-05,6.7476e-09,0.064199,-35.492,-5.6335e+06,2916,1.5125e-13,10,8.7633e+19,0.067765,1,60200,0,60200,0
3402.8,0,0.048242,0,1.402e-12,0.12204,0,1.3433e+09,4.0267e+05,1.3437e+09,1582.1,0.031993,0.067119,3418.9,4.0555e+18,3.5e-05,6.821e-09,0.064859,-35.779,-5.6099e+06,2915.4,1.5345e-13,10,8.7282e+19,0.068489,1,60400,0,60400,0
3402.7,0,0.048213,0,4.6337e-12,0.12278,0,1.3365e+09,4.0287e+05,1.3369e+09,1581.7,0.03215,0.067845,3418.9,4.0528e+18,3.5e-05,6.8945e-09,0.065519,-36.065,-5.5862e+06,2914.7,1.5564e-13,10,8.6931e+19,0.069213,1,60600,0,60600,0
3402.5,0,0.048184,0,3.1444e-12,0.12352,0,1.3297e+09,4.0306e+05,1.3301e+09,1581.3,0.032303,0.068574,3418.8,4.0502e+18,3.5e-05,6.9683e-09,0.066179,-36.352,-5.5622e+06,2914.1,1.5785e-13,10,8.6597e+19,0.06994,1,60800,0,60800,0
3402.4,0,0.048154,0,9.806e-13,0.12426,0,1.3229e+09,4.0325e+05,1.3233e+09,1580.9,0.032457,0.069303,3418.8,4.0476e+18,3.5e-05,7.0422e-09,0.06684,-36.64,-5.5381e+06,2913.5,1.6006e-13,10,8.6266e+19,0.070668,1,61000,0,61000,0
3402.3,0,0.048125,0,-1.1831e-12,0.12499,0,1.3161e+09,4.0344e+05,1.3165e+09,1580.6,0.03261,0.070033,3418.8,4.045e+18,3.5e-05,7.1161e-09,0.0675,-36.927,-5.514e+06,2912.9,1.6227e-13,10,8.5935e+19,0.071396,1,61200,0,61200,0
3402.1,0,0.048095,0,-2.0206e-12,0.12573,0,1.3092e+09,4.0362e+05,1.3097e+09,1580.2,0.032761,0.070766,3418.7,4.0426e+18,3.5e-05,7.1903e-09,0.068161,-37.215,-5.4897e+06,2912.3,1.6449e-13,10,8.5617e+19,0.072126,1,61400,0,61400,0
3402,0,0.048065,0,-2.416e-12,0.12647,0,1.3024e+09,4.038e+05,1.3029e+09,1579.8,0.032911,0.071499,3418.7,4.0401e+18,3.5e-05,7.2646e-09,0.068822,-37.503,-5.4652e+06,2911.6,1.6672e-13,10,8.5304e+19,0.072858,1,61600,0,61600,0
3401.9,0,0.048035,0,-2.8113e-12,0.12721,0,1.2956e+09,4.0398e+05,1.2961e+09,1579.4,0.033061,0.072233,3418.6,4.0377e+18,3.5e-05,7.3389e-09,0.069483,-37.792,-5.4408e+06,2911,1.6895e-13,10,8.4991e+19,0.073589,1,61800,0,61800,0
3401.7,0,0.048005,0,-1.2883e-12,0.12795,0,1.2888e+09,4.0415e+05,1.2893e+09,1579,0.033209,0.072969,3418.6,4.0353e+18,3.5e-05,7.4134e-09,0.070144,-38.081,-5.4161e+06,2910.4,1.7118e-13,10,8.4689e+19,0.074323,1,62000,0,62000,0
3401.6,0,0.047975,0,1.3858e-12,0.12868,0,1.282e+09,4.0431e+05,1.2825e+09,1578.7,0.033356,0.073706,3418.6,4.033e+18,3.5e-05,7.4881e-09,0.070806,-38.37,-5.3912e+06,2909.8,1.7342e-13,10,8.4393e+19,0.075058,1,62200,0,62200,0
3401.5,0,0.047945,0,4.0599e-12,0.12942,0,1.2752e+09,4.0448e+05,1.2756e+09,1578.3,0.033503,0.074443,3418.5,4.0307e+18,3.5e-05,7.5627e-09,0.071467,-38.659,-5.3664e+06,2909.1,1.7566e-13,10,8.4096e+19,0.075793,1,62400,0,62400,0
3401.3,0,0.047914,0,4.6305e-12,0.13016,0,1.2684e+09,4.0464e+05,1.2688e+09,1577.9,0.033649,0.075182,3418.5,4.0285e+18,3.5e-05,7.6376e-09,0.072128,-38.949,-5.3414e+06,2908.5,1.7791e-13,10,8.3808e+19,0.07653,1,62600,0,62600,0
3401.2,0,0.047884,0,3.0976e-12,0.13089,0,1.2616e+09,4.048e+05,1.262e+09,1577.5,0.033793,0.075924,3418.4,4.0263e+18,3.5e-05,7.7126e-09,0.07279,-39.239,-5.3162e+06,2907.9,1.8016e-13,10,8.3527e+19,0.077268,1,62800,0,62800,0
3401.1,0,0.047853,0,1.5646e-12,0.13163,0,1.2548e+09,4.0495e+05,1.2552e+09,1577.1,0.033937,0.076665,3418.4,4.0242e+18,3.5e-05,7.7877e-09,0.073451,-39.53,-5.291e+06,2907.3,1.8241e-13,10,8.3247e+19,0.078007,1,63000,0,63000,0
3400.9,0,0.047822,0,3.4592e-13,0.13236,0,1.248e+09,4.0511e+05,1.2484e+09,1576.8,0.034081,0.077407,3418.4,4.0221e+18,3.5e-05,7.8628e-09,0.074113,-39.82,-5.2656e+06,2906.6,1.8467e-13,10,8.2971e+19,0.078747,1,63200,0,63200,0
3400.8,0,0.047791,0,-3.491e-13,0.1331,0,1.2412e+09,4.0526e+05,1.2416e+09,1576.4,0.034222,0.078152,3418.3,4.02e+18,3.5e-05,7.9382e-09,0.074774,-40.112,-5.2401e+06,2906,1.8693e-13,10,8.2705e+19,0.079489,1,63400,0,63400,0
3400.7,0,0.04776,0,-1.0441e-12,0.13383,0,1.2344e+09,4.054e+05,1.2348e+09,1576,0.034363,0.078896,3418.3,4.018e+18,3.5e-05,8.0136e-09,0.075436,-40.403,-5.2145e+06,2905.4,1.892e-13,10,8.2439e+19,0.08023,1,63600,0,63600,0
3400.5,0,0.047729,0,-1.8685e-12,0.13456,0,1.2276e+09,4.0555e+05,1.228e+09,1575.6,0.034504,0.079642,3418.2,4.016e+18,3.5e-05,8.0891e-09,0.076097,-40.694,-5.1889e+06,2904.8,1.9147e-13,10,8.2177e+19,0.080973,1,63800,0,63800,0
3400.4,0,0.047698,0,-3.0811e-12,0.1353,0,1.2208e+09,4.0569e+05,1.2212e+09,1575.2,0.034643,0.08039,3418.2,4.0141e+18,3.5e-05,8.1648e-09,0.076758,-40.986,-5.1629e+06,2904.1,1.9374e-13,10,8.1924e+19,0.081718,1,64000,0,64000,0
3400.3,0,0.047667,0,-4.2937e-12,0.13603,0,1.214e+09,4.0584e+05,1.2144e+09,1574.8,0.034781,0.081138,3418.2,4.0122e+18,3.5e-05,8.2406e-09,0.077419,-41.279,-5.137e+06,2903.5,1.9602e-13,10,8.1671e+19,0.082463,1,64200,0,64200,0
3400.1,0,0.047635,0,-4.9916e-12,0.13676,0,1.2072e+09,4.0598e+05,1.2076e+09,1574.5,0.03492,0.081887,3418.1,4.0103e+18,3.5e-05,8.3164e-09,0.078081,-41.571,-5.111e+06,2902.9,1.9829e-13,10,8.142e+19,0.083209,1,64400,0,64400,0
3400,0,0.047604,0,-2.0871e-12,0.1375,0,1.2004e+09,4.0611e+05,1.2008e+09,1574.1,0.035056,0.082638,3418.1,4.0085e+18,3.5e-05,8.3924e-09,0.078741,-41.864,-5.0848e+06,2902.2,2.0058e-13,10,8.118e+19,0.083957,1,64600,0,64600,0
3399.9,0,0.047572,0,8.1743e-13,0.13823,0,1.1936e+09,4.0625e+05,1.194e+09,1573.7,0.035192,0.08339,3418.1,4.0067e+18,3.5e-05,8.4685e-09,0.079402,-42.157,-5.0585e+06,2901.6,2.0287e-13,10,8.094e+19,0.084705,1,64800,0,64800,0
3399.7,0,0.047541,0,3.7219e-12,0.13896,0,1.1868e+09,4.0639e+05,1.1872e+09,1573.3,0.035328,0.084141,3418,4.0049e+18,3.5e-05,8.5446e-09,0.080063,-42.45,-5.0322e+06,2901,2.0515e-13,10,8.07e+19,0.085454,1,65000,0,65000,0
3399.6,0,0.047509,0,2.8348e-12,0.13969,0,1.18e+09,4.0652e+05,1.1804e+09,1572.9,0.035461,0.084896,3418,4.0032e+18,3.5e-05,8.621e-09,0.080723,-42.744,-5.0056e+06,2900.4,2.0745e-13,10,8.0472e+19,0.086205,1,65200,0,65200,0
3399.5,0,0.047477,0,1.9477e-12,0.14042,0,1.1732e+09,4.0666e+05,1.1736e+09,1572.5,0.035595,0.085651,3417.9,4.0016e+18,3.5e-05,8.6974e-09,0.081384,-43.038,-4.979e+06,2899.7,2.0974e-13,10,8.0243e+19,0.086956,1,65400,0,65400,0
3399.4,0,0.047445,0,1.0606e-12,0.14115,0,1.1664e+09,4.0679e+05,1.1668e+09,1572.2,0.035728,0.086405,3417.9,3.9999e+18,3.5e-05,8.7738e-09,0.082044,-43.331,-4.9524e+06,2899.1,2.1204e-13,10,8.0015e+19,0.087707,1,65600,0,65600,0
3399.2,0,0.047413,0,1.6212e-12,0.14188,0,1.1596e+09,4.0692e+05,1.16e+09,1571.8,0.03586,0.087163,3417.9,3.9983e+18,3.5e-05,8.8504e-09,0.082704,-43.626,-4.9254e+06,2898.5,2.1434e-13,10,7.9796e+19,0.088461,1,65800,0,65800,0
3399.1,0,0.04738,0,2.3885e-12,0.14261,0,1.1528e+09,4.0705e+05,1.1532e+09,1571.4,0.035991,0.087921,3417.8,3.9967e+18,3.5e-05,8.9272e-09,0.083364,-43.921,-4.8985e+06,2897.8,2.1665e-13,10,7.9579e+19,0.089216,1,66000,0,66000,0
3399,0,0.047348,0,3.1559e-12,0.14334,0,1.146e+09,4.0718e+05,1.1464e+09,1571,0.036122,0.088679,3417.8,3.9952e+18,3.5e-05,9.0039e-09,0.084023,-44.215,-4.8715e+06,2897.2,2.1895e-13,10,7.9362e+19,0.08997,1,66200,0,66200,0
3398.8,0,0.047316,0,1.7679e-12,0.14407,0,1.1392e+09,4.0731e+05,1.1396e+09,1570.6,0.036252,0.089439,3417.7,3.9937e+18,3.5e-05,9.0808e-09,0.084682,-44.511,-4.8443e+06,2896.6,2.2126e-13,10,7.9152e+19,0.090726,1,66400,0,66400,0
3398.7,0,0.047283,0,-3.3852e-13,0.1448,0,1.1324e+09,4.0743e+05,1.1328e+09,1570.2,0.03638,0.0902,3417.7,3.9922e+18,3.5e-05,9.1578e-09,0.085341,-44.806,-4.817e+06,2895.9,2.2357e-13,10,7.8945e+19,0.091483,1,66600,0,66600,0
3398.6,0,0.04725,0,-2.4449e-12,0.14553,0,1.1256e+09,4.0756e+05,1.126e+09,1569.8,0.036509,0.090961,3417.7,3.9908e+18,3.5e-05,9.2348e-09,0.086,-45.102,-4.7897e+06,2895.3,2.2589e-13,10,7.8738e+19,0.09224,1,66800,0,66800,0
3398.5,0,0.047218,0,-2.5104e-12,0.14626,0,1.1188e+09,4.0769e+05,1.1193e+09,1569.5,0.036637,0.091724,3417.6,3.9894e+18,3.5e-05,9.312e-09,0.086659,-45.398,-4.7622e+06,2894.7,2.282e-13,10,7.8537e+19,0.092999,1,67000,0,67000,0
3398.3,0,0.047185,0,-1.3513e-12,0.14699,0,1.112e+09,4.0781e+05,1.1125e+09,1569.1,0.036763,0.092487,3417.6,3.988e+18,3.5e-05,9.3894e-09,0.087317,-45.694,-4.7345e+06,2894,2.3052e-13,10,7.834e+19,0.093759,1,67200,0,67200,0
3398.2,0,0.047152,0,-1.9227e-13,0.14772,0,1.1052e+09,4.0794e+05,1.1057e+09,1568.7,0.03689,0.093251,3417.5,3.9867e+18,3.5e-05,9.4667e-09,0.087975,-45.991,-4.7069e+06,2893.4,2.3284e-13,10,7.8143e+19,0.094519,1,67400,0,67400,0
3398.1,0,0.047119,0,1.2365e-13,0.14844,0,1.0984e+09,4.0806e+05,1.0989e+09,1568.3,0.037015,0.094017,3417.5,3.9854e+18,3.5e-05,9.5441e-09,0.088632,-46.287,-4.6791e+06,2892.8,2.3516e-13,10,7.795e+19,0.09528,1,67600,0,67600,0
3398,0,0.047086,0,-4.0361e-13,0.14917,0,1.0916e+09,4.0819e+05,1.0921e+09,1567.9,0.03714,0.094784,3417.5,3.9841e+18,3.5e-05,9.6217e-09,0.089289,-46.584,-4.6512e+06,2892.1,2.3749e-13,10,7.7762e+19,0.096042,1,67800,0,67800,0
3397.8,0,0.047053,0,-9.3087e-13,0.1499,0,1.0848e+09,4.0831e+05,1.0853e+09,1567.5,0.037264,0.09555,3417.4,3.9828e+18,3.5e-05,9.6993e-09,0.089946,-46.881,-4.6232e+06,2891.5,2.3982e-13,10,7.7574e+19,0.096805,1,68000,0,68000,0
3397.7,0,0.047019,0,-1.0301e-12,0.15062,0,1.078e+09,4.0843e+05,1.0785e+09,1567.1,0.037388,0.096318,3417.4,3.9816e+18,3.5e-05,9.777e-09,0.090602,-47.179,-4.5951e+06,2890.9,2.4214e-13,10,7.7389e+19,0.097568,1,68200,0,68200,0
3397.6,0,0.046986,0,-4.161e-13,0.15135,0,1.0713e+09,4.0856e+05,1.0717e+09,1566.7,0.03751,0.097088,3417.3,3.9805e+18,3.5e-05,9.8549e-09,0.091258,-47.477,-4.5668e+06,2890.2,2.4448e-13,10,7.7209e+19,0.098333,1,68400,0,68400,0
3397.5,0,0.046953,0,1.9795e-13,0.15207,0,1.0645e+09,4.0868e+05,1.0649e+09,1566.4,0.037632,0.097857,3417.3,3.9793e+18,3.5e-05,9.9327e-09,0.091914,-47.775,-4.5386e+06,2889.6,2.4681e-13,10,7.7029e+19,0.099098,1,68600,0,68600,0
3397.3,0,0.046919,0,5.2152e-13,0.1528,0,1.0577e+09,4.088e+05,1.0581e+09,1566,0.037754,0.098627,3417.3,3.9782e+18,3.5e-05,1.0011e-08,0.092569,-48.073,-4.5102e+06,2889,2.4914e-13,10,7.6852e+19,0.099864,1,68800,0,68800,0
3397.2,0,0.046885,0,-2.6345e-14,0.15352,0,1.0509e+09,4.0892e+05,1.0513e+09,1565.6,0.037874,0.0994,3417.2,3.9771e+18,3.5e-05,1.0089e-08,0.093224,-48.371,-4.4816e+06,2888.3,2.5148e-13,10,7.668e+19,0.10063,1,69000,0,69000,0
3397.1,0,0.046852,0,-5.7421e-13,0.15425,0,1.0441e+09,4.0905e+05,1.0445e+09,1565.2,0.037995,0.10017,3417.2,3.976e+18,3.5e-05,1.0167e-08,0.093878,-48.67,-4.453e+06,2887.7,2.5381e-13,10,7.6509e+19,0.1014,1,69200,0,69200,0
3397,0,0.046818,0,-8.6309e-13,0.15497,0,1.0373e+09,4.0917e+05,1.0377e+09,1564.8,0.038115,0.10094,3417.2,3.975e+18,3.5e-05,1.0245e-08,0.094532,-48.969,-4.4244e+06,2887.1,2.5615e-13,10,7.6338e+19,0.10217,1,69400,0,69400,0
3396.8,0,0.046784,0,6.6086e-13,0.1557,0,1.0305e+09,4.0929e+05,1.0309e+09,1564.4,0.038233,0.10172,3417.1,3.974e+18,3.5e-05,1.0324e-08,0.095185,-49.268,-4.3955e+06,2886.4,2.5849e-13,10,7.6174e+19,0.10294,1,69600,0,69600,0
